lambda,raw_umber_1_4.17.25,raw_umber_3_4.17.25,raw_umber_4_4.17.25,raw_umber_5_4.17.25,raw_umber_6_4.17.25
512.0,0.49276392184965495,0.5966230634591052,0.6188572924217253,0.6853536611369386,0.7504447794671376
514.0,0.4907001713275833,0.5952628845185189,0.6174087818982249,0.6835306279759765,0.748444472284428
516.0,0.4886530283721141,0.5939110707389775,0.615969267372725,0.6817194956263884,0.7464572341136549
518.0,0.48662229574116067,0.5925675385492858,0.6145386584308714,0.6799201407221903,0.7444829294079213
520.0,0.4846077792847124,0.5912322055316295,0.6131168659115387,0.6781324416460864,0.7425214245424134
522.0,0.48260928788470164,0.5899049904012944,0.6117038018847196,0.6763562784980727,0.7405725877798816
524.0,0.4806266333962659,0.5885858129868198,0.6102993796298891,0.6745915330647213,0.7386362892368681
526.0,0.47865963059036615,0.5872745942105738,0.6089035136148283,0.6728380887891309,0.7367124008506697
528.0,0.4767080970977265,0.5859712560697395,0.6075161194748991,0.6710958307415225,0.7348007963470073
530.0,0.4747718533540583,0.5846757216177021,0.6061371139927568,0.6693646455904672,0.7329013512083926
532.0,0.4728507225465357,0.5833879149458268,0.6047664150784892,0.6676444215747284,0.7310139426431702
534.0,0.47094453056149,0.5821077611656201,0.6034039417501745,0.6659350484757047,0.7291384495552193
536.0,0.4690531059332882,0.5808351863912604,0.6020496141148448,0.6642364175904575,0.7272747525142981
538.0,0.4671762797943676,0.5795701177224939,0.6007033533498458,0.662548421705306,0.7254227337270159
540.0,0.46531388582639355,0.5783124832278832,0.5993650816845847,0.6608709550699834,0.7235822770084166
542.0,0.4634657602125138,0.5770622119284021,0.5980347223826544,0.6592039133723306,0.7217532677541578
544.0,0.46163174159067727,0.5758192337813677,0.5967121997243271,0.6575471937135213,0.7199355929132727
546.0,0.4598116710079936,0.5745834796647004,0.5953974389894066,0.6559006945838035,0.7181291409614993
548.0,0.4580053918761036,0.5733548813615064,0.5940903664404319,0.6542643158387431,0.7163338018751625
550.0,0.4562127499275359,0.5721333715449728,0.5927909093062224,0.6526379586759592,0.7145494671055976
552.0,0.45443359317302506,0.5709188837635685,0.5914989957657585,0.6510215256123394,0.7127760295540996
554.0,0.45266777185976464,0.569711352426544,0.5902145549323872,0.6494149204617219,0.7110133835473882
556.0,0.45091513843057374,0.5685107127897235,0.5889375168383466,0.647818048313035,0.7092614248135733
558.0,0.4491755474839519,0.567316900941579,0.5876678124196015,0.6462308155088813,0.7075200504586123
560.0,0.4474488557350017,0.5661298537895869,0.5864053735009824,0.6446531296245571,0.7057891589432436
562.0,0.4457349219771952,0.5649495090468508,0.5851501327816208,0.6430848994474972,0.7040686500603889
564.0,0.4440336070449649,0.5637758052189936,0.5839020238206738,0.6415260349571325,0.7023584249130098
566.0,0.4423447737770977,0.5626086815913067,0.5826609810233324,0.639976447305154,0.7006583858924103
568.0,0.44066828698091165,0.5614480782161515,0.581426939627105,0.6384360487961711,0.6989684366569741
570.0,0.43900401339719664,0.5602939359006098,0.5801998356883703,0.6369047528687558,0.6972884821113241
572.0,0.43735182166590014,0.5591461961943743,0.5789796060691956,0.6353824740768642,0.6956184283859006
574.0,0.43571158229253865,0.5580048013778746,0.5777661884244101,0.6338691280716254,0.6939581828169392
576.0,0.43408316761531823,0.5568696944506349,0.5765595211889317,0.6323646315834911,0.6923076539268477
578.0,0.43246645177294657,0.5557408191198565,0.5753595435653388,0.6308689024047351,0.6906667514049679
580.0,0.43086131067311867,0.554618119789219,0.5741661955116818,0.6293818593722971,0.6890353860887148
582.0,0.429267621961661,0.5535015415478989,0.5729794177295306,0.6279034223509609,0.6874134699450849
584.0,0.42768526499231724,0.5523910301597958,0.5717991516522509,0.6264335122168604,0.6858009160525232
586.0,0.42611412079716143,0.5512865320529677,0.5706253394335039,0.6249720508413062,0.6841976385831442
588.0,0.4245540720576217,0.5501879943092625,0.5694579239359668,0.6235189610749247,0.682603552785296
590.0,0.42300500307610084,0.5490953646541498,0.5682968487202668,0.6220741667321019,0.6810185749664599
592.0,0.4214667997481798,0.5480085914467435,0.5671420580341243,0.6206375925757281,0.6794426224764795
594.0,0.41993934953538997,0.5469276236700111,0.5659934968017021,0.6192091643022334,0.6778756136911105
596.0,0.4184225414385395,0.5458524109211684,0.5648511106131532,0.617788808526908,0.6763174679958852
598.0,0.4169162659715832,0.5447829034022524,0.5637148457143668,0.6163764527695034,0.6747681057702822
600.0,0.41542041513602035,0.5437190519108703,0.5625846489969034,0.6149720254401059,0.6732274483721989
602.0,0.4139348823958096,0.5426608078311208,0.5614604679881195,0.6135754558252757,0.6716954181227143
604.0,0.4124595626527894,0.5416081231246822,0.5603422508414739,0.6121866740744492,0.6701719382911413
606.0,0.41099435222258984,0.5405609503220662,0.5592299463270146,0.6108056111865944,0.6686569330803586
608.0,0.4095391488110272,0.5395192425140319,0.5581235038220401,0.6094321989971173,0.6671503276124167
610.0,0.40809385149096805,0.5384829533431569,0.5570228733019328,0.6080663701650121,0.6656520479144127
612.0,0.4066583606796528,0.5374520369955627,0.5559280053311602,0.606708058160249,0.6641620209046278
614.0,0.4052325781164682,0.5364264481927907,0.5548388510544408,0.6053571972513981,0.6626801743789216
616.0,0.40381640684115816,0.5354061421838262,0.5537553621880698,0.6040137224934788,0.6612064369973768
618.0,0.4024097511724632,0.5343910747372648,0.5526774910114028,0.6026775697160355,0.6597407382711908
620.0,0.40101251668717847,0.5333812021336223,0.551605190358494,0.6013486755114296,0.6582830085498078
622.0,0.3996246101996205,0.5323764811577817,0.5505384136098832,0.6000269772233479,0.6568331790082852
624.0,0.3982459397414945,0.5313768690915754,0.5494771146845331,0.5987124129355185,0.6553911816348906
626.0,0.396876414542152,0.5303823237065003,0.5484212480319082,0.5974049214606327,0.653956949218926
628.0,0.39551594500923043,0.5293928032565617,0.5473707686241971,0.5961044423294672,0.652530415338769
630.0,0.39416444270966683,0.5284082664712458,0.546325631948672,0.5948109157802033,0.6511115143501335
632.0,0.39282182035107555,0.5274286725486151,0.5452857940001845,0.5935242827479366,0.6497001813745398
634.0,0.39148799176348337,0.5264539811485254,0.5442512112737936,0.592244484854377,0.6482963522879909
636.0,0.39016287188141435,0.5254841523859634,0.5432218407575238,0.5909714643977311,0.6468999637098541
638.0,0.3888463767263143,0.5245191468244998,0.5421976399252499,0.5897051643427668,0.6455109529919373
640.0,0.38753842338931044,0.5235589254698572,0.5411785667297079,0.5884455283110518,0.6441292582077623
642.0,0.3862389300142966,0.52260344976359,0.540164579595626,0.5871925005713677,0.6427548181420267
644.0,0.3849478157813376,0.5216526815768735,0.5391556374129762,0.5859460260302922,0.6413875722802523
646.0,0.3836650008903862,0.5207065832044019,0.5381516995303438,0.5847060502229462,0.6400274607986157
648.0,0.382390406545305,0.5197651173583893,0.5371527257484094,0.583472519303905,0.6386744245539577
650.0,0.38112395493818735,0.5188282471626763,0.5361586763135456,0.5822453800382675,0.6373284050739672
652.0,0.37986556923397014,0.5178959361469355,0.5351695119115221,0.5810245797928816,0.6359893445475358
654.0,0.3786151735553328,0.5169681482409779,0.5341851936613197,0.579810066527721,0.6346571858152817
656.0,0.3773726929678759,0.5160448477691546,0.5332056831090494,0.5786017887874139,0.6333318723602375
658.0,0.37613805346557355,0.5151259994448549,0.532230942221976,0.5773996956929152,0.6320133482986966
660.0,0.37491118195649337,0.5142115683650972,0.5312609333826414,0.5762037369333246,0.6307015583712209
662.0,0.37369200624877885,0.5133015200052106,0.5302956193830894,0.5750138627578438,0.6293964479338007
664.0,0.37248045503688826,0.5123958202136071,0.5293349634191875,0.5738300239678723,0.6280979629491668
