# Inverse Adding-Doubling 3-16-3 (15 May 2024) 
# 'c:\Users\dolvera9645\Desktop\code\iad shell project\iad.exe' -X '-g 0.9' 'c:\Users\dolvera9645\Desktop\code\iad shell project\iad_inputs\raw_umber_5_4.17.25.rxt' 
#                        Beam diameter =     0.2 mm
#                     Sample thickness =   1.390 mm
#                  Top slide thickness =   0.000 mm
#               Bottom slide thickness =   0.000 mm
#           Sample index of refraction =  1.4200 mm
#        Top slide index of refraction =  1.0000 mm
#     Bottom slide index of refraction =  1.0000 mm
# 
#  Percentage unscattered refl. in M_R =   100.0 %
# Percentage unscattered trans. in M_T =   100.0 %
# 
# Reflection sphere has a baffle between sample and detector (ignored since no spheres used)
#                      sphere diameter =   203.2 mm
#                 sample port diameter =    25.4 mm
#               entrance port diameter =    12.7 mm
#               detector port diameter =     1.0 mm
#                 detector reflectance =     0.0 %
#                     wall reflectance =    96.0 %
#                 calibration standard =    99.0 %
#
# Transmission sphere has a baffle between sample and detector (ignored since no spheres used)
#                      sphere diameter =   203.2 mm
#                 sample port diameter =    25.4 mm
#                  third port diameter =    12.7 mm
#               detector port diameter =     1.0 mm
#                 detector reflectance =     0.0 %
#                     wall reflectance =    96.0 %
#                 calibration standard =   100.0 %
#
# M_R and M_T were measured using the comparison (dual-beam) method.
# No sphere corrections were used and light was incident at 0 degrees from the normal.
# The inverse routine adapted to the input data.
# 
# 
#                 AD quadrature points =   8
#             AD tolerance for success =   0.00010
#      MC tolerance for mu_a and mu_s' =   0.010 %
#  Photons used to estimate lost light =   100000
#
#     	Measured 	   M_R   	Measured 	   M_T   	Estimated	Estimated	Estimated
##wave	   M_R   	   fit   	   M_T   	   fit   	  mu_a   	  mu_s'  	    g    
# [nm]	  [---]  	  [---]  	  [---]  	  [---]  	  1/mm   	  1/mm   	  [---]  
 750.0	   0.1290	   0.1289	   0.3550	   0.3550	   0.2175	   0.5321	   0.9000	 * 
 748.0	   0.1290	   0.1290	   0.3540	   0.3540	   0.2180	   0.5337	   0.9000	 * 
 746.0	   0.1290	   0.1290	   0.3540	   0.3540	   0.2180	   0.5337	   0.9000	 * 
 744.0	   0.1280	   0.1280	   0.3530	   0.3529	   0.2200	   0.5324	   0.9000	 * 
 742.0	   0.1280	   0.1280	   0.3520	   0.3520	   0.2207	   0.5338	   0.9000	 * 
 740.0	   0.1280	   0.1280	   0.3520	   0.3520	   0.2207	   0.5338	   0.9000	 * 
 738.0	   0.1270	   0.1270	   0.3510	   0.3510	   0.2228	   0.5322	   0.9000	 * 
 736.0	   0.1270	   0.1269	   0.3490	   0.3490	   0.2240	   0.5352	   0.9000	 * 
 734.0	   0.1270	   0.1269	   0.3490	   0.3490	   0.2240	   0.5352	   0.9000	 * 
 732.0	   0.1270	   0.1271	   0.3480	   0.3480	   0.2244	   0.5373	   0.9000	 * 
 730.0	   0.1270	   0.1270	   0.3470	   0.3470	   0.2250	   0.5387	   0.9000	 * 
 728.0	   0.1260	   0.1259	   0.3450	   0.3450	   0.2279	   0.5385	   0.9000	 * 
 726.0	   0.1260	   0.1260	   0.3440	   0.3441	   0.2283	   0.5401	   0.9000	 * 
 724.0	   0.1260	   0.1260	   0.3440	   0.3441	   0.2283	   0.5401	   0.9000	 * 
 722.0	   0.1260	   0.1260	   0.3430	   0.3430	   0.2290	   0.5418	   0.9000	 * 
 720.0	   0.1260	   0.1260	   0.3420	   0.3420	   0.2296	   0.5434	   0.9000	 * 
 718.0	   0.1260	   0.1260	   0.3410	   0.3410	   0.2301	   0.5452	   0.9000	 * 
 716.0	   0.1250	   0.1250	   0.3400	   0.3400	   0.2323	   0.5436	   0.9000	 * 
 714.0	   0.1250	   0.1250	   0.3390	   0.3389	   0.2330	   0.5453	   0.9000	 * 
 712.0	   0.1250	   0.1250	   0.3380	   0.3381	   0.2335	   0.5466	   0.9000	 * 
 710.0	   0.1240	   0.1240	   0.3370	   0.3370	   0.2359	   0.5450	   0.9000	 * 
 708.0	   0.1240	   0.1240	   0.3350	   0.3350	   0.2370	   0.5484	   0.9000	 * 
 706.0	   0.1240	   0.1240	   0.3340	   0.3340	   0.2376	   0.5501	   0.9000	 * 
 704.0	   0.1240	   0.1240	   0.3330	   0.3330	   0.2382	   0.5518	   0.9000	 * 
 702.0	   0.1240	   0.1240	   0.3320	   0.3320	   0.2389	   0.5532	   0.9000	 * 
 700.0	   0.1230	   0.1231	   0.3300	   0.3300	   0.2416	   0.5535	   0.9000	 * 
 698.0	   0.1230	   0.1230	   0.3290	   0.3290	   0.2424	   0.5550	   0.9000	 * 
 696.0	   0.1230	   0.1230	   0.3270	   0.3270	   0.2436	   0.5584	   0.9000	 * 
 694.0	   0.1220	   0.1219	   0.3260	   0.3260	   0.2461	   0.5563	   0.9000	 * 
 692.0	   0.1220	   0.1220	   0.3250	   0.3250	   0.2467	   0.5582	   0.9000	 * 
 690.0	   0.1220	   0.1220	   0.3240	   0.3241	   0.2473	   0.5598	   0.9000	 * 
 688.0	   0.1220	   0.1219	   0.3230	   0.3230	   0.2480	   0.5615	   0.9000	 * 
 686.0	   0.1210	   0.1210	   0.3210	   0.3209	   0.2510	   0.5616	   0.9000	 * 
 684.0	   0.1210	   0.1210	   0.3200	   0.3200	   0.2516	   0.5633	   0.9000	 * 
 682.0	   0.1210	   0.1210	   0.3180	   0.3180	   0.2528	   0.5670	   0.9000	 * 
