# Inverse Adding-Doubling 3-16-3 (15 May 2024) 
# 'c:\Users\dolvera9645\Desktop\code\iad shell project\iad.exe' -X '-g 0.9' 'c:\Users\dolvera9645\Desktop\code\iad shell project\iad_inputs\raw_umber_3_4.17.25.rxt' 
#                        Beam diameter =     0.2 mm
#                     Sample thickness =   1.370 mm
#                  Top slide thickness =   0.000 mm
#               Bottom slide thickness =   0.000 mm
#           Sample index of refraction =  1.4200 mm
#        Top slide index of refraction =  1.0000 mm
#     Bottom slide index of refraction =  1.0000 mm
# 
#  Percentage unscattered refl. in M_R =   100.0 %
# Percentage unscattered trans. in M_T =   100.0 %
# 
# Reflection sphere has a baffle between sample and detector (ignored since no spheres used)
#                      sphere diameter =   203.2 mm
#                 sample port diameter =    25.4 mm
#               entrance port diameter =    12.7 mm
#               detector port diameter =     1.0 mm
#                 detector reflectance =     0.0 %
#                     wall reflectance =    96.0 %
#                 calibration standard =    99.0 %
#
# Transmission sphere has a baffle between sample and detector (ignored since no spheres used)
#                      sphere diameter =   203.2 mm
#                 sample port diameter =    25.4 mm
#                  third port diameter =    12.7 mm
#               detector port diameter =     1.0 mm
#                 detector reflectance =     0.0 %
#                     wall reflectance =    96.0 %
#                 calibration standard =   100.0 %
#
# M_R and M_T were measured using the comparison (dual-beam) method.
# No sphere corrections were used and light was incident at 0 degrees from the normal.
# The inverse routine adapted to the input data.
# 
# 
#                 AD quadrature points =   8
#             AD tolerance for success =   0.00010
#      MC tolerance for mu_a and mu_s' =   0.010 %
#  Photons used to estimate lost light =   100000
#
#     	Measured 	   M_R   	Measured 	   M_T   	Estimated	Estimated	Estimated
##wave	   M_R   	   fit   	   M_T   	   fit   	  mu_a   	  mu_s'  	    g    
# [nm]	  [---]  	  [---]  	  [---]  	  [---]  	  1/mm   	  1/mm   	  [---]  
 750.0	   0.1990	   0.1990	   0.5160	   0.5159	   0.0839	   0.4819	   0.9000	 * 
 748.0	   0.1990	   0.1990	   0.5150	   0.5150	   0.0842	   0.4831	   0.9000	 * 
 746.0	   0.1980	   0.1980	   0.5140	   0.5140	   0.0851	   0.4824	   0.9000	 * 
 744.0	   0.1980	   0.1980	   0.5130	   0.5130	   0.0855	   0.4836	   0.9000	 * 
 742.0	   0.1980	   0.1980	   0.5120	   0.5120	   0.0858	   0.4850	   0.9000	 * 
 740.0	   0.1970	   0.1970	   0.5110	   0.5110	   0.0867	   0.4843	   0.9000	 * 
 738.0	   0.1970	   0.1970	   0.5100	   0.5099	   0.0871	   0.4857	   0.9000	 * 
 736.0	   0.1970	   0.1970	   0.5090	   0.5090	   0.0874	   0.4869	   0.9000	 * 
 734.0	   0.1970	   0.1970	   0.5090	   0.5090	   0.0874	   0.4869	   0.9000	 * 
 732.0	   0.1970	   0.1970	   0.5090	   0.5090	   0.0874	   0.4869	   0.9000	 * 
 730.0	   0.1970	   0.1970	   0.5080	   0.5080	   0.0878	   0.4883	   0.9000	 * 
 728.0	   0.1960	   0.1960	   0.5070	   0.5069	   0.0888	   0.4876	   0.9000	 * 
 726.0	   0.1960	   0.1960	   0.5060	   0.5060	   0.0891	   0.4889	   0.9000	 * 
 724.0	   0.1960	   0.1959	   0.5050	   0.5050	   0.0895	   0.4900	   0.9000	 * 
 722.0	   0.1950	   0.1949	   0.5040	   0.5040	   0.0904	   0.4893	   0.9000	 * 
 720.0	   0.1950	   0.1950	   0.5030	   0.5030	   0.0907	   0.4908	   0.9000	 * 
 718.0	   0.1950	   0.1950	   0.5030	   0.5030	   0.0907	   0.4908	   0.9000	 * 
 716.0	   0.1950	   0.1950	   0.5020	   0.5021	   0.0910	   0.4921	   0.9000	 * 
 714.0	   0.1940	   0.1941	   0.5010	   0.5010	   0.0920	   0.4915	   0.9000	 * 
 712.0	   0.1940	   0.1940	   0.5000	   0.5000	   0.0924	   0.4927	   0.9000	 * 
 710.0	   0.1930	   0.1929	   0.4980	   0.4980	   0.0938	   0.4932	   0.9000	 * 
 708.0	   0.1930	   0.1930	   0.4970	   0.4969	   0.0941	   0.4948	   0.9000	 * 
 706.0	   0.1930	   0.1930	   0.4960	   0.4960	   0.0944	   0.4960	   0.9000	 * 
 704.0	   0.1920	   0.1920	   0.4950	   0.4949	   0.0954	   0.4954	   0.9000	 * 
 702.0	   0.1920	   0.1920	   0.4950	   0.4949	   0.0954	   0.4954	   0.9000	 * 
 700.0	   0.1920	   0.1921	   0.4940	   0.4940	   0.0957	   0.4968	   0.9000	 * 
 698.0	   0.1920	   0.1920	   0.4930	   0.4931	   0.0961	   0.4978	   0.9000	 * 
 696.0	   0.1920	   0.1920	   0.4920	   0.4920	   0.0965	   0.4993	   0.9000	 * 
 694.0	   0.1910	   0.1910	   0.4910	   0.4910	   0.0975	   0.4987	   0.9000	 * 
 692.0	   0.1910	   0.1911	   0.4890	   0.4890	   0.0982	   0.5014	   0.9000	 * 
 690.0	   0.1910	   0.1910	   0.4880	   0.4880	   0.0986	   0.5026	   0.9000	 * 
 688.0	   0.1900	   0.1900	   0.4860	   0.4860	   0.0999	   0.5033	   0.9000	 * 
 686.0	   0.1900	   0.1901	   0.4850	   0.4850	   0.1003	   0.5047	   0.9000	 * 
 684.0	   0.1900	   0.1899	   0.4840	   0.4840	   0.1007	   0.5058	   0.9000	 * 
 682.0	   0.1890	   0.1889	   0.4830	   0.4830	   0.1018	   0.5051	   0.9000	 * 
 680.0	   0.1890	   0.1890	   0.4810	   0.4810	   0.1024	   0.5079	   0.9000	 * 
 678.0	   0.1880	   0.1879	   0.4800	   0.4800	   0.1035	   0.5070	   0.9000	 * 
 676.0	   0.1880	   0.1879	   0.4800	   0.4800	   0.1035	   0.5070	   0.9000	 * 
 674.0	   0.1870	   0.1870	   0.4790	   0.4790	   0.1045	   0.5065	   0.9000	 * 
 672.0	   0.1870	   0.1870	   0.4780	   0.4780	   0.1049	   0.5077	   0.9000	 * 
 670.0	   0.1870	   0.1870	   0.4760	   0.4760	   0.1056	   0.5106	   0.9000	 * 
 668.0	   0.1860	   0.1860	   0.4750	   0.4750	   0.1067	   0.5098	   0.9000	 * 
 666.0	   0.1860	   0.1859	   0.4740	   0.4740	   0.1071	   0.5110	   0.9000	 * 
 664.0	   0.1860	   0.1860	   0.4720	   0.4720	   0.1079	   0.5139	   0.9000	 * 
 662.0	   0.1860	   0.1861	   0.4710	   0.4710	   0.1082	   0.5155	   0.9000	 * 
 660.0	   0.1850	   0.1850	   0.4700	   0.4700	   0.1093	   0.5145	   0.9000	 * 
 658.0	   0.1850	   0.1851	   0.4690	   0.4690	   0.1096	   0.5162	   0.9000	 * 
 656.0	   0.1850	   0.1851	   0.4690	   0.4690	   0.1096	   0.5162	   0.9000	 * 
 654.0	   0.1840	   0.1841	   0.4680	   0.4680	   0.1107	   0.5153	   0.9000	 * 
 652.0	   0.1840	   0.1840	   0.4660	   0.4660	   0.1115	   0.5179	   0.9000	 * 
 650.0	   0.1830	   0.1830	   0.4650	   0.4650	   0.1126	   0.5172	   0.9000	 * 
 648.0	   0.1830	   0.1830	   0.4630	   0.4629	   0.1134	   0.5202	   0.9000	 * 
 646.0	   0.1830	   0.1830	   0.4620	   0.4620	   0.1138	   0.5215	   0.9000	 * 
 644.0	   0.1830	   0.1830	   0.4610	   0.4610	   0.1141	   0.5230	   0.9000	 * 
 642.0	   0.1830	   0.1830	   0.4600	   0.4600	   0.1146	   0.5243	   0.9000	 * 
 640.0	   0.1830	   0.1830	   0.4590	   0.4590	   0.1149	   0.5258	   0.9000	 * 
 638.0	   0.1820	   0.1820	   0.4580	   0.4580	   0.1160	   0.5251	   0.9000	 * 
 636.0	   0.1820	   0.1820	   0.4560	   0.4561	   0.1168	   0.5278	   0.9000	 * 
 634.0	   0.1810	   0.1810	   0.4550	   0.4550	   0.1180	   0.5269	   0.9000	 * 
 632.0	   0.1800	   0.1801	   0.4540	   0.4540	   0.1191	   0.5264	   0.9000	 * 
 630.0	   0.1800	   0.1799	   0.4520	   0.4520	   0.1200	   0.5290	   0.9000	 * 
 628.0	   0.1790	   0.1791	   0.4510	   0.4510	   0.1210	   0.5284	   0.9000	 * 
 626.0	   0.1790	   0.1790	   0.4490	   0.4491	   0.1218	   0.5310	   0.9000	 * 
 624.0	   0.1780	   0.1781	   0.4480	   0.4480	   0.1230	   0.5305	   0.9000	 * 
 622.0	   0.1780	   0.1779	   0.4470	   0.4470	   0.1235	   0.5316	   0.9000	 * 
 620.0	   0.1780	   0.1780	   0.4460	   0.4460	   0.1239	   0.5332	   0.9000	 * 
 618.0	   0.1770	   0.1770	   0.4440	   0.4440	   0.1254	   0.5339	   0.9000	 * 
 616.0	   0.1770	   0.1770	   0.4420	   0.4420	   0.1262	   0.5369	   0.9000	 * 
 614.0	   0.1760	   0.1761	   0.4410	   0.4410	   0.1274	   0.5361	   0.9000	 * 
 612.0	   0.1760	   0.1760	   0.4390	   0.4390	   0.1283	   0.5389	   0.9000	 * 
 610.0	   0.1750	   0.1750	   0.4380	   0.4380	   0.1295	   0.5380	   0.9000	 * 
 608.0	   0.1750	   0.1750	   0.4360	   0.4360	   0.1303	   0.5411	   0.9000	 * 
 606.0	   0.1750	   0.1750	   0.4350	   0.4350	   0.1308	   0.5425	   0.9000	 * 
 604.0	   0.1740	   0.1740	   0.4330	   0.4329	   0.1324	   0.5433	   0.9000	 * 
 602.0	   0.1740	   0.1740	   0.4310	   0.4311	   0.1332	   0.5461	   0.9000	 * 
 600.0	   0.1730	   0.1730	   0.4290	   0.4290	   0.1349	   0.5468	   0.9000	 * 
 598.0	   0.1720	   0.1720	   0.4270	   0.4270	   0.1366	   0.5473	   0.9000	 * 
 596.0	   0.1710	   0.1711	   0.4240	   0.4240	   0.1386	   0.5497	   0.9000	 * 
 594.0	   0.1700	   0.1700	   0.4220	   0.4219	   0.1404	   0.5503	   0.9000	 * 
 592.0	   0.1700	   0.1700	   0.4200	   0.4200	   0.1413	   0.5532	   0.9000	 * 
 590.0	   0.1690	   0.1690	   0.4180	   0.4181	   0.1430	   0.5538	   0.9000	 * 
 588.0	   0.1670	   0.1670	   0.4160	   0.4160	   0.1457	   0.5517	   0.9000	 * 
 586.0	   0.1660	   0.1659	   0.4130	   0.4130	   0.1480	   0.5537	   0.9000	 * 
 584.0	   0.1650	   0.1650	   0.4100	   0.4101	   0.1502	   0.5560	   0.9000	 * 
 582.0	   0.1640	   0.1640	   0.4070	   0.4070	   0.1525	   0.5582	   0.9000	 * 
 580.0	   0.1620	   0.1620	   0.4050	   0.4050	   0.1553	   0.5562	   0.9000	 * 
 578.0	   0.1610	   0.1610	   0.4010	   0.4010	   0.1581	   0.5597	   0.9000	 * 
 576.0	   0.1590	   0.1589	   0.3980	   0.3980	   0.1615	   0.5588	   0.9000	 * 
 574.0	   0.1570	   0.1570	   0.3940	   0.3940	   0.1654	   0.5599	   0.9000	 * 
 572.0	   0.1550	   0.1550	   0.3910	   0.3910	   0.1689	   0.5594	   0.9000	 * 
 570.0	   0.1530	   0.1530	   0.3880	   0.3880	   0.1725	   0.5586	   0.9000	 * 
 568.0	   0.1510	   0.1509	   0.3840	   0.3840	   0.1767	   0.5592	   0.9000	 * 
 566.0	   0.1490	   0.1490	   0.3800	   0.3800	   0.1809	   0.5603	   0.9000	 * 
 564.0	   0.1460	   0.1460	   0.3760	   0.3760	   0.1865	   0.5577	   0.9000	 * 
 562.0	   0.1440	   0.1441	   0.3720	   0.3720	   0.1909	   0.5587	   0.9000	 * 
 560.0	   0.1410	   0.1410	   0.3670	   0.3671	   0.1973	   0.5577	   0.9000	 * 
 558.0	   0.1390	   0.1389	   0.3620	   0.3620	   0.2027	   0.5598	   0.9000	 * 
 556.0	   0.1360	   0.1360	   0.3570	   0.3570	   0.2094	   0.5590	   0.9000	 * 
 554.0	   0.1330	   0.1330	   0.3520	   0.3520	   0.2166	   0.5576	   0.9000	 * 
 552.0	   0.1310	   0.1311	   0.3470	   0.3470	   0.2222	   0.5597	   0.9000	 * 
 550.0	   0.1280	   0.1280	   0.3430	   0.3431	   0.2291	   0.5564	   0.9000	 * 
 548.0	   0.1250	   0.1250	   0.3380	   0.3381	   0.2370	   0.5546	   0.9000	 * 
 546.0	   0.1230	   0.1231	   0.3340	   0.3340	   0.2427	   0.5548	   0.9000	 * 
 544.0	   0.1200	   0.1200	   0.3290	   0.3289	   0.2511	   0.5527	   0.9000	 * 
 542.0	   0.1180	   0.1180	   0.3240	   0.3240	   0.2580	   0.5537	   0.9000	 * 
 540.0	   0.1160	   0.1160	   0.3190	   0.3190	   0.2650	   0.5550	   0.9000	 * 
 538.0	   0.1130	   0.1130	   0.3140	   0.3139	   0.2743	   0.5527	   0.9000	 * 
 536.0	   0.1110	   0.1110	   0.3100	   0.3101	   0.2809	   0.5518	   0.9000	 * 
 534.0	   0.1090	   0.1089	   0.3050	   0.3050	   0.2889	   0.5524	   0.9000	 * 
 532.0	   0.1070	   0.1071	   0.3010	   0.3010	   0.2960	   0.5519	   0.9000	 * 
 530.0	   0.1050	   0.1051	   0.2970	   0.2970	   0.3035	   0.5508	   0.9000	 * 
 528.0	   0.1030	   0.1030	   0.2920	   0.2920	   0.3122	   0.5512	   0.9000	 * 
 526.0	   0.1010	   0.1011	   0.2880	   0.2880	   0.3201	   0.5499	   0.9000	 * 
 524.0	   0.0990	   0.0990	   0.2840	   0.2840	   0.3285	   0.5481	   0.9000	 * 
 522.0	   0.0980	   0.0981	   0.2790	   0.2790	   0.3352	   0.5527	   0.9000	 * 
 520.0	   0.0960	   0.0960	   0.2760	   0.2759	   0.3434	   0.5489	   0.9000	 * 
 518.0	   0.0940	   0.0940	   0.2710	   0.2710	   0.3533	   0.5487	   0.9000	 * 
 516.0	   0.0930	   0.0931	   0.2670	   0.2670	   0.3596	   0.5514	   0.9000	 * 
 514.0	   0.0910	   0.0910	   0.2630	   0.2629	   0.3696	   0.5488	   0.9000	 * 
 512.0	   0.0890	   0.0890	   0.2590	   0.2591	   0.3797	   0.5457	   0.9000	 * 
 510.0	   0.0880	   0.0880	   0.2550	   0.2550	   0.3866	   0.5482	   0.9000	 * 
 508.0	   0.0860	   0.0859	   0.2520	   0.2520	   0.3968	   0.5429	   0.9000	 * 
 506.0	   0.0850	   0.0849	   0.2480	   0.2480	   0.4043	   0.5451	   0.9000	 * 
 504.0	   0.0830	   0.0829	   0.2440	   0.2440	   0.4158	   0.5417	   0.9000	 * 
 502.0	   0.0820	   0.0820	   0.2400	   0.2401	   0.4234	   0.5439	   0.9000	 * 
 500.0	   0.0810	   0.0809	   0.2370	   0.2370	   0.4311	   0.5435	   0.9000	 * 
 498.0	   0.0800	   0.0799	   0.2330	   0.2330	   0.4395	   0.5452	   0.9000	 * 
 496.0	   0.0780	   0.0780	   0.2290	   0.2290	   0.4521	   0.5412	   0.9000	 * 
 494.0	   0.0770	   0.0771	   0.2250	   0.2250	   0.4610	   0.5431	   0.9000	 * 
 492.0	   0.0760	   0.0760	   0.2210	   0.2210	   0.4707	   0.5442	   0.9000	 * 
 490.0	   0.0740	   0.0740	   0.2180	   0.2180	   0.4840	   0.5369	   0.9000	 * 
 488.0	   0.0730	   0.0730	   0.2140	   0.2140	   0.4939	   0.5378	   0.9000	 * 
 486.0	   0.0720	   0.0720	   0.2110	   0.2110	   0.5030	   0.5370	   0.9000	 * 
 484.0	   0.0720	   0.0720	   0.2080	   0.2080	   0.5069	   0.5428	   0.9000	 * 
 482.0	   0.0710	   0.0710	   0.2050	   0.2050	   0.5161	   0.5420	   0.9000	 * 
 480.0	   0.0700	   0.0700	   0.2020	   0.2020	   0.5258	   0.5405	   0.9000	 * 
 478.0	   0.0700	   0.0700	   0.2000	   0.2000	   0.5283	   0.5451	   0.9000	 * 
 476.0	   0.0690	   0.0690	   0.1970	   0.1971	   0.5384	   0.5432	   0.9000	 * 
 474.0	   0.0680	   0.0680	   0.1940	   0.1940	   0.5486	   0.5420	   0.9000	 * 
 472.0	   0.0670	   0.0671	   0.1910	   0.1910	   0.5590	   0.5409	   0.9000	 * 
 470.0	   0.0670	   0.0671	   0.1890	   0.1890	   0.5620	   0.5450	   0.9000	 * 
 468.0	   0.0660	   0.0660	   0.1860	   0.1860	   0.5730	   0.5431	   0.9000	 * 
 466.0	   0.0660	   0.0660	   0.1830	   0.1829	   0.5783	   0.5489	   0.9000	 * 
 464.0	   0.0650	   0.0650	   0.1800	   0.1801	   0.5895	   0.5468	   0.9000	 * 
 462.0	   0.0640	   0.0639	   0.1780	   0.1780	   0.6003	   0.5421	   0.9000	 * 
 460.0	   0.0630	   0.0630	   0.1750	   0.1750	   0.6122	   0.5404	   0.9000	 * 
 458.0	   0.0630	   0.0630	   0.1730	   0.1729	   0.6155	   0.5449	   0.9000	 * 
 456.0	   0.0620	   0.0620	   0.1700	   0.1700	   0.6278	   0.5424	   0.9000	 * 
 454.0	   0.0620	   0.0620	   0.1680	   0.1679	   0.6322	   0.5462	   0.9000	 * 
 452.0	   0.0610	   0.0610	   0.1650	   0.1651	   0.6450	   0.5435	   0.9000	 * 
 450.0	   0.0610	   0.0610	   0.1610	   0.1610	   0.6529	   0.5521	   0.9000	 * 
 448.0	   0.0600	   0.0600	   0.1570	   0.1570	   0.6686	   0.5516	   0.9000	 * 
 446.0	   0.0590	   0.0591	   0.1530	   0.1530	   0.6849	   0.5510	   0.9000	 * 
 444.0	   0.0580	   0.0581	   0.1490	   0.1490	   0.7023	   0.5498	   0.9000	 * 
 442.0	   0.0570	   0.0570	   0.1440	   0.1440	   0.7230	   0.5502	   0.9000	 * 
 440.0	   0.0560	   0.0560	   0.1400	   0.1400	   0.7425	   0.5479	   0.9000	 * 
 438.0	   0.0550	   0.0551	   0.1350	   0.1350	   0.7643	   0.5490	   0.9000	 * 
 436.0	   0.0540	   0.0539	   0.1300	   0.1300	   0.7894	   0.5473	   0.9000	 * 
 434.0	   0.0530	   0.0529	   0.1250	   0.1250	   0.8149	   0.5464	   0.9000	 * 
 432.0	   0.0520	   0.0520	   0.1210	   0.1210	   0.8380	   0.5437	   0.9000	 * 
 430.0	   0.0520	   0.0520	   0.1160	   0.1160	   0.8526	   0.5564	   0.9000	 * 
 428.0	   0.0510	   0.0511	   0.1120	   0.1120	   0.8775	   0.5536	   0.9000	 * 
 426.0	   0.0500	   0.0500	   0.1080	   0.1080	   0.9056	   0.5481	   0.9000	 * 
 424.0	   0.0490	   0.0490	   0.1050	   0.1051	   0.9310	   0.5404	   0.9000	 * 
 422.0	   0.0490	   0.0490	   0.1010	   0.1010	   0.9449	   0.5515	   0.9000	 * 
 420.0	   0.0480	   0.0480	   0.0980	   0.0981	   0.9723	   0.5433	   0.9000	 * 
 418.0	   0.0470	   0.0470	   0.0950	   0.0950	   1.0024	   0.5336	   0.9000	 * 
 416.0	   0.0470	   0.0470	   0.0920	   0.0921	   1.0150	   0.5412	   0.9000	 * 
 414.0	   0.0460	   0.0460	   0.0890	   0.0889	   1.0467	   0.5321	   0.9000	 * 
 412.0	   0.0460	   0.0460	   0.0870	   0.0869	   1.0558	   0.5374	   0.9000	 * 
 410.0	   0.0460	   0.0460	   0.0840	   0.0841	   1.0686	   0.5460	   0.9000	 * 
 408.0	   0.0460	   0.0460	   0.0810	   0.0809	   1.0827	   0.5558	   0.9000	 * 
 406.0	   0.0460	   0.0460	   0.0790	   0.0790	   1.0924	   0.5618	   0.9000	 * 
 404.0	   0.0450	   0.0450	   0.0760	   0.0761	   1.1296	   0.5493	   0.9000	 * 
 402.0	   0.0450	   0.0450	   0.0740	   0.0741	   1.1400	   0.5559	   0.9000	 * 
 400.0	   0.0450	   0.0450	   0.0730	   0.0730	   1.1450	   0.5603	   0.9000	 * 
